DBR,usia,jeniskelamin,marital_status,duration_job,pekerjaan,pendidikan,status
0.27278851,32,pria,menikah,23,Karyawan Swasta,Pascasarjana,1
0.267910871,28,pria,single,14,Wirausaha,<= SMA,0
0.267699162,32,pria,single,9,Karyawan Swasta,Sarjana,1
0.201260081,28,pria,lainnya,22,Karyawan Swasta,Sarjana,1
0.206430882,46,pria,menikah,14,Wirausaha,Sarjana,1
0.261384563,33,pria,single,10,Karyawan Swasta,Pascasarjana,1
0.271181166,29,wanita,lainnya,26,Lainnya,Pascasarjana,0
0.204381642,41,pria,menikah,20,Karyawan Swasta,Sarjana,1
0.242000594,31,pria,menikah,35,Karyawan Swasta,Pascasarjana,0
0.201300595,35,wanita,single,26,Wirausaha,Pascasarjana,1
0.196654518,34,pria,menikah,14,Wirausaha,Sarjana,1
0.20314695,32,pria,menikah,28,Karyawan Swasta,Sarjana,0
0.228607732,39,wanita,lainnya,21,PNS,Sarjana,1
0.236160669,37,pria,menikah,7,PNS,<= SMA,0
0.250799082,27,pria,lainnya,21,Karyawan Swasta,<= SMA,0
0.264918164,37,wanita,menikah,19,Wirausaha,<= SMA,1
0.211968995,38,wanita,menikah,19,Wirausaha,Lainnya,1
0.232264477,27,wanita,single,25,Wirausaha,<= SMA,1
0.24895682,22,pria,lainnya,13,PNS,Sarjana,1
0.249611677,45,pria,menikah,17,PNS,Sarjana,1
0.215171788,37,pria,single,21,Wirausaha,<= SMA,1
0.286015715,38,pria,single,8,Karyawan Swasta,Lainnya,1
0.22490222,31,wanita,menikah,13,PNS,<= SMA,0
0.208655083,28,pria,single,26,Lainnya,<= SMA,0
0.198681094,32,pria,single,17,Karyawan Swasta,Sarjana,1
0.214064027,34,wanita,single,27,Wirausaha,Lainnya,1
0.237693769,35,wanita,menikah,16,Karyawan Swasta,<= SMA,1
0.227703199,51,pria,menikah,14,Wirausaha,<= SMA,0
0.21282269,29,wanita,single,14,Wirausaha,Pascasarjana,1
0.212459858,26,pria,single,17,Wirausaha,Lainnya,1
0.250543096,26,wanita,menikah,26,PNS,Sarjana,0
0.2578788,26,pria,single,19,Wirausaha,<= SMA,1
0.261245324,33,pria,lainnya,17,Lainnya,Sarjana,1
0.219249947,30,wanita,single,35,PNS,Sarjana,1
0.214252547,28,pria,lainnya,17,Karyawan Swasta,<= SMA,0
0.262769549,40,wanita,lainnya,13,Karyawan Swasta,<= SMA,1
0.223356767,25,pria,single,17,PNS,Pascasarjana,1
0.23807948,31,pria,single,25,Wirausaha,Sarjana,1
0.285442139,32,pria,single,27,PNS,<= SMA,0
0.258491099,40,pria,lainnya,31,Wirausaha,Sarjana,1
0.225061965,27,wanita,menikah,17,Karyawan Swasta,Sarjana,1
0.180061802,30,pria,menikah,31,Wirausaha,Pascasarjana,0
0.251093527,31,pria,menikah,18,Wirausaha,Sarjana,1
0.224312158,30,pria,single,27,Lainnya,Sarjana,1
0.17691336,34,wanita,menikah,25,Wirausaha,Sarjana,1
0.207778631,33,pria,menikah,24,Karyawan Swasta,Sarjana,1
0.279334659,25,wanita,menikah,21,PNS,<= SMA,0
0.237826701,35,pria,menikah,7,Lainnya,Pascasarjana,1
0.250401395,28,pria,menikah,15,Karyawan Swasta,<= SMA,0
0.227186931,32,pria,menikah,37,Karyawan Swasta,Sarjana,0
0.236346818,33,wanita,single,14,Lainnya,<= SMA,1
0.243292064,38,pria,menikah,24,Karyawan Swasta,Sarjana,1
0.274360486,38,pria,single,12,Lainnya,Sarjana,1
0.271159981,32,pria,menikah,11,Wirausaha,Lainnya,1
0.239307611,33,wanita,lainnya,18,Lainnya,<= SMA,0
0.254687708,32,pria,menikah,18,Wirausaha,Sarjana,1
0.288236892,43,wanita,single,21,Lainnya,<= SMA,1
0.22559822,39,pria,menikah,25,PNS,Pascasarjana,1
0.201255085,33,pria,single,21,Lainnya,<= SMA,1
0.234682336,36,pria,single,13,PNS,Sarjana,1
0.216072575,40,wanita,menikah,21,Karyawan Swasta,Pascasarjana,1
0.240389161,39,pria,menikah,36,Karyawan Swasta,Pascasarjana,1
0.266999569,38,pria,menikah,23,Karyawan Swasta,Sarjana,1
0.193925927,33,wanita,single,22,PNS,Sarjana,1
0.24837119,41,wanita,single,12,PNS,Pascasarjana,1
0.240902073,30,pria,menikah,24,Wirausaha,Sarjana,1
0.228930991,42,pria,single,28,Lainnya,Pascasarjana,1
0.218661412,35,pria,menikah,20,Karyawan Swasta,Sarjana,1
0.212380128,26,wanita,menikah,21,PNS,<= SMA,0
0.22687822,31,pria,menikah,19,Lainnya,Sarjana,1
0.247742744,35,wanita,menikah,26,Wirausaha,Sarjana,1
0.226156474,39,pria,menikah,25,Wirausaha,Sarjana,1
0.281446149,41,wanita,menikah,30,Karyawan Swasta,Lainnya,1
0.288774822,32,wanita,menikah,23,Karyawan Swasta,Sarjana,1
0.228295153,33,pria,menikah,30,PNS,Pascasarjana,0
0.208255467,32,wanita,single,23,Lainnya,Sarjana,1
0.267350865,34,pria,menikah,13,Karyawan Swasta,Pascasarjana,0
0.277451787,44,pria,lainnya,36,PNS,Sarjana,1
0.245452336,34,pria,menikah,13,Wirausaha,Sarjana,1
0.247368763,33,pria,menikah,15,Karyawan Swasta,Sarjana,1
0.191241345,26,pria,single,8,Lainnya,<= SMA,1
0.262327588,40,pria,menikah,30,PNS,Sarjana,1
0.218486262,30,wanita,menikah,18,PNS,<= SMA,0
0.258283803,22,pria,lainnya,22,PNS,Sarjana,1
0.257418541,40,pria,single,15,PNS,<= SMA,1
0.278699418,30,pria,menikah,16,PNS,<= SMA,0
0.226644707,44,pria,menikah,30,Lainnya,Pascasarjana,1
0.23320062,31,wanita,menikah,20,Karyawan Swasta,Sarjana,1
0.240867648,38,pria,menikah,16,Karyawan Swasta,Sarjana,1
0.172439834,42,pria,single,24,Wirausaha,Sarjana,1
0.260972143,33,wanita,single,24,PNS,<= SMA,1
0.238922498,38,pria,menikah,23,Lainnya,Sarjana,1
0.172218362,31,pria,single,14,Lainnya,Sarjana,1
0.20694592,34,pria,single,18,Lainnya,<= SMA,1
0.205680289,42,pria,menikah,8,PNS,Lainnya,1
0.187604996,43,pria,lainnya,34,Wirausaha,<= SMA,1
0.230948389,33,pria,menikah,10,Wirausaha,Sarjana,0
0.209363684,38,pria,menikah,21,PNS,<= SMA,1
0.238455414,32,wanita,menikah,20,Lainnya,<= SMA,1
0.203915113,37,wanita,menikah,15,Karyawan Swasta,<= SMA,1
0.281153299,27,pria,single,24,Karyawan Swasta,Pascasarjana,1
0.226896577,30,wanita,menikah,17,PNS,<= SMA,1
0.22806721,37,pria,menikah,21,Lainnya,Lainnya,1
0.244626632,30,wanita,single,18,PNS,<= SMA,1
0.267658043,29,wanita,menikah,15,Lainnya,<= SMA,0
0.269616717,35,pria,menikah,15,PNS,<= SMA,1
0.282649721,35,pria,menikah,21,Wirausaha,<= SMA,1
0.220540622,37,wanita,single,13,PNS,<= SMA,1
0.210996625,37,wanita,lainnya,15,Wirausaha,<= SMA,1
0.196119191,32,wanita,menikah,12,Lainnya,Sarjana,1
0.230480659,30,wanita,single,16,PNS,Pascasarjana,1
0.237200854,27,wanita,single,21,Karyawan Swasta,Sarjana,1
0.286248087,43,wanita,menikah,15,Karyawan Swasta,Sarjana,1
0.261561917,37,wanita,single,20,Wirausaha,Sarjana,1
0.238325023,36,pria,single,20,Wirausaha,<= SMA,1
0.17643526,32,pria,single,24,Karyawan Swasta,Sarjana,1
0.202255852,41,pria,single,25,Wirausaha,Sarjana,1
0.283171459,37,pria,menikah,33,Karyawan Swasta,Pascasarjana,1
0.217854157,39,wanita,single,25,Lainnya,<= SMA,1
0.250228061,33,wanita,menikah,15,Wirausaha,<= SMA,0
0.219780257,33,pria,single,16,Wirausaha,Lainnya,1
0.201780977,32,pria,menikah,23,Karyawan Swasta,Sarjana,1
0.218117359,38,pria,single,23,Wirausaha,Sarjana,1
0.230491887,25,pria,menikah,23,PNS,Sarjana,1
0.2218364,32,pria,menikah,19,Karyawan Swasta,<= SMA,0
0.226863073,27,pria,menikah,26,Wirausaha,Sarjana,0
0.205131583,37,pria,single,28,Karyawan Swasta,Sarjana,1
0.204093416,35,pria,single,16,Lainnya,Sarjana,1
0.223884782,27,wanita,single,13,Lainnya,Sarjana,1
0.226358347,28,pria,single,16,PNS,<= SMA,1
0.21400347,25,wanita,single,11,Karyawan Swasta,<= SMA,1
0.24259615,39,pria,menikah,25,Lainnya,Sarjana,1
0.246114485,39,pria,menikah,24,Karyawan Swasta,Sarjana,1
0.256757022,33,pria,single,15,Lainnya,Sarjana,1
0.224794485,29,pria,menikah,24,Wirausaha,Sarjana,1
0.267656816,30,pria,menikah,22,Karyawan Swasta,Pascasarjana,1
0.231297708,32,pria,single,24,PNS,<= SMA,1
0.215919407,26,pria,menikah,17,Karyawan Swasta,<= SMA,0
0.22252821,37,pria,menikah,21,Wirausaha,Sarjana,1
0.263978705,25,wanita,menikah,33,PNS,Pascasarjana,0
0.208971375,24,wanita,menikah,22,Lainnya,Lainnya,1
0.201018019,32,wanita,single,24,Karyawan Swasta,<= SMA,1
0.215557579,36,wanita,menikah,16,PNS,Sarjana,1
0.252873688,40,wanita,menikah,19,Wirausaha,Sarjana,1
0.235904239,29,wanita,single,22,Karyawan Swasta,<= SMA,1
0.246712486,34,pria,single,6,PNS,<= SMA,1
0.228914731,36,pria,menikah,22,Karyawan Swasta,<= SMA,1
0.259306972,40,pria,menikah,33,Karyawan Swasta,Sarjana,1
0.236835554,37,pria,menikah,30,Lainnya,Sarjana,1
0.210804556,40,wanita,menikah,31,PNS,<= SMA,1
0.241914145,37,wanita,single,27,Wirausaha,<= SMA,1
0.191945986,25,pria,menikah,16,Karyawan Swasta,Pascasarjana,1
0.229111949,30,pria,single,27,PNS,Sarjana,1
0.237885966,33,pria,menikah,11,Wirausaha,Lainnya,1
0.214776663,33,pria,single,21,Wirausaha,Pascasarjana,1
0.212641491,31,pria,single,18,Wirausaha,Sarjana,1
0.238708971,35,pria,menikah,21,Wirausaha,<= SMA,1
0.225200994,30,pria,single,20,PNS,Sarjana,1
0.216225983,40,pria,lainnya,24,PNS,Sarjana,1
0.181527271,35,pria,menikah,30,Lainnya,Pascasarjana,1
0.277353046,34,pria,single,20,Karyawan Swasta,Sarjana,1
0.227779519,34,pria,single,21,PNS,Sarjana,1
0.189617317,28,pria,menikah,31,Lainnya,<= SMA,0
0.245019623,28,pria,lainnya,17,Karyawan Swasta,Sarjana,1
0.214679223,33,wanita,menikah,29,Wirausaha,Sarjana,0
0.226409794,34,wanita,menikah,32,Karyawan Swasta,Sarjana,0
0.233926208,48,pria,single,27,PNS,Pascasarjana,1
0.257722284,34,pria,menikah,21,Lainnya,Pascasarjana,1
0.286255879,21,pria,lainnya,17,Lainnya,Sarjana,0
0.28610984,28,pria,lainnya,29,PNS,Pascasarjana,0
0.193004102,27,pria,lainnya,16,PNS,Sarjana,1
0.180085094,42,pria,menikah,18,Wirausaha,Sarjana,1
0.223297601,38,pria,lainnya,11,Wirausaha,<= SMA,1
0.23117645,28,pria,menikah,18,PNS,Lainnya,1
0.215005544,35,wanita,menikah,22,Karyawan Swasta,<= SMA,1
0.258922821,37,wanita,single,15,Karyawan Swasta,Sarjana,1
0.212350388,39,wanita,menikah,13,Wirausaha,Sarjana,1
0.196799043,35,pria,menikah,25,Wirausaha,Pascasarjana,1
0.261372627,46,pria,lainnya,22,PNS,Sarjana,1
0.251904375,27,wanita,menikah,13,PNS,<= SMA,0
0.218461378,36,pria,menikah,14,Lainnya,Pascasarjana,1
0.21061341,36,pria,single,16,PNS,<= SMA,1
0.238058675,25,pria,single,7,Karyawan Swasta,Lainnya,1
0.208784855,42,pria,menikah,22,Wirausaha,Sarjana,1
0.20950807,31,pria,single,19,PNS,Lainnya,1
0.262379126,36,pria,menikah,22,Karyawan Swasta,Sarjana,1
0.203138931,32,pria,single,15,Karyawan Swasta,Pascasarjana,1
0.159624021,56,pria,menikah,12,PNS,Sarjana,1
0.268279086,30,pria,menikah,13,Karyawan Swasta,Pascasarjana,1
0.211222023,29,wanita,menikah,20,Karyawan Swasta,<= SMA,1
0.230942052,43,wanita,single,29,Wirausaha,Sarjana,1
0.229173784,34,pria,menikah,19,Lainnya,Pascasarjana,1
0.23329824,32,pria,menikah,15,PNS,Pascasarjana,1
0.230174911,26,wanita,single,9,Karyawan Swasta,<= SMA,0
0.218733395,37,pria,menikah,27,Lainnya,<= SMA,0
0.250498263,32,wanita,menikah,19,Wirausaha,Pascasarjana,1
0.161985534,30,wanita,single,19,Wirausaha,Sarjana,1
0.217081023,30,pria,lainnya,14,Lainnya,Sarjana,1
0.182792983,30,pria,menikah,13,PNS,Pascasarjana,1
0.262565021,43,wanita,menikah,22,PNS,Sarjana,1
0.238167598,38,pria,lainnya,22,Wirausaha,Sarjana,1
0.213786728,42,wanita,menikah,23,Lainnya,Sarjana,1
0.22464649,45,wanita,lainnya,20,PNS,Sarjana,1
0.248130164,42,pria,single,21,Karyawan Swasta,Sarjana,1
0.242929346,39,pria,lainnya,12,Karyawan Swasta,Sarjana,1
0.172259095,42,pria,single,22,Wirausaha,Sarjana,1
0.170311007,34,pria,menikah,10,Wirausaha,<= SMA,1
0.209522732,33,wanita,menikah,14,PNS,Pascasarjana,1
0.245590542,34,pria,menikah,15,Karyawan Swasta,Pascasarjana,1
0.180219941,39,wanita,menikah,20,Lainnya,Sarjana,1
0.251421404,31,pria,menikah,14,Wirausaha,<= SMA,0
0.225335108,37,pria,lainnya,28,Wirausaha,Sarjana,1
0.202838431,39,pria,single,27,Wirausaha,Sarjana,1
0.258216278,28,wanita,single,24,Lainnya,Sarjana,1
0.237409694,36,pria,menikah,23,Karyawan Swasta,Pascasarjana,1
0.246045015,37,wanita,menikah,30,Wirausaha,Sarjana,1
0.215146748,28,wanita,single,17,Lainnya,Sarjana,1
0.262140335,37,pria,menikah,17,Wirausaha,<= SMA,1
0.254576673,32,pria,menikah,16,Lainnya,Sarjana,1
0.26773334,29,wanita,menikah,30,Lainnya,<= SMA,0
0.238361401,37,wanita,single,14,Wirausaha,Pascasarjana,1
0.187759448,51,pria,menikah,29,Karyawan Swasta,Pascasarjana,1
0.250188585,32,pria,single,21,PNS,<= SMA,1
0.203301658,31,pria,menikah,28,Karyawan Swasta,<= SMA,0
0.242029261,32,wanita,menikah,23,Karyawan Swasta,Sarjana,1
0.215473649,26,wanita,menikah,18,Lainnya,Sarjana,1
0.249413501,51,pria,menikah,23,Lainnya,Sarjana,1
0.267999334,27,pria,menikah,16,Karyawan Swasta,Lainnya,1
0.197628947,36,pria,single,31,PNS,<= SMA,1
0.240644958,28,wanita,single,22,PNS,Sarjana,1
0.23973827,26,pria,menikah,20,PNS,<= SMA,1
0.275678059,39,wanita,menikah,23,Lainnya,Lainnya,1
0.237779284,43,pria,menikah,23,Wirausaha,Sarjana,1
0.195063786,34,pria,single,18,Lainnya,Sarjana,1
0.176829292,37,pria,menikah,28,Karyawan Swasta,<= SMA,0
0.281771467,44,pria,menikah,22,Karyawan Swasta,<= SMA,1
0.220433713,38,pria,menikah,29,Karyawan Swasta,Sarjana,1
0.256374349,34,pria,menikah,32,Wirausaha,Sarjana,0
0.179215895,37,pria,menikah,16,Wirausaha,Sarjana,1
0.278195543,27,wanita,menikah,9,Karyawan Swasta,Sarjana,0
0.235782655,42,wanita,menikah,13,Wirausaha,Sarjana,1
0.219737526,34,wanita,menikah,32,Wirausaha,Sarjana,0
0.210770817,40,wanita,single,9,Karyawan Swasta,Sarjana,1
0.254962228,30,pria,menikah,27,PNS,Sarjana,0
0.237189177,28,wanita,menikah,23,Wirausaha,<= SMA,0
0.263490299,29,wanita,lainnya,22,Karyawan Swasta,Lainnya,1
0.243775994,35,wanita,single,22,Karyawan Swasta,<= SMA,1
0.237598786,35,pria,menikah,15,Wirausaha,Pascasarjana,1
0.223055,38,wanita,menikah,26,PNS,Sarjana,1
0.248758956,27,wanita,menikah,22,Wirausaha,<= SMA,1
0.199518478,34,wanita,menikah,26,Lainnya,Sarjana,1
0.238450226,31,wanita,single,43,Wirausaha,Pascasarjana,0
0.3,34,pria,menikah,14,Lainnya,<= SMA,0
0.216324422,34,pria,lainnya,25,Wirausaha,Sarjana,1
0.259278269,33,pria,menikah,18,Karyawan Swasta,<= SMA,0
0.246287247,30,pria,menikah,26,Wirausaha,Sarjana,0
0.238520489,42,pria,single,11,Karyawan Swasta,Pascasarjana,1
0.199585659,32,pria,lainnya,23,Lainnya,<= SMA,1
0.203452432,32,pria,lainnya,19,Karyawan Swasta,Sarjana,1
0.204056675,30,pria,menikah,19,Lainnya,<= SMA,0
0.226852195,35,wanita,menikah,21,Wirausaha,<= SMA,1
0.266372692,32,pria,single,18,Lainnya,Sarjana,1
0.262947946,35,pria,menikah,25,Karyawan Swasta,Sarjana,1
0.25529428,41,pria,menikah,24,Karyawan Swasta,Sarjana,1
0.256096858,27,pria,single,13,Karyawan Swasta,<= SMA,1
0.232489319,19,wanita,menikah,21,Lainnya,<= SMA,1
0.230904772,26,pria,menikah,13,Lainnya,Lainnya,1
0.263397794,47,wanita,menikah,29,Karyawan Swasta,<= SMA,0
0.231896657,34,wanita,single,15,Lainnya,<= SMA,1
0.206793755,42,pria,single,13,Karyawan Swasta,<= SMA,1
0.228331953,34,pria,menikah,18,Wirausaha,Sarjana,1
0.168970757,33,wanita,menikah,29,Wirausaha,Sarjana,0
0.199392976,28,pria,menikah,21,Wirausaha,Pascasarjana,1
0.236255287,41,wanita,single,21,PNS,Sarjana,1
0.185416582,28,pria,lainnya,18,Karyawan Swasta,Sarjana,1
0.223760949,31,wanita,menikah,15,Wirausaha,Sarjana,1
0.209461233,32,pria,lainnya,24,Karyawan Swasta,Pascasarjana,1
0.258898118,35,wanita,menikah,30,Lainnya,<= SMA,0
0.211384804,25,wanita,menikah,12,PNS,<= SMA,0
0.194010566,32,pria,menikah,24,PNS,Lainnya,1
0.245970749,22,pria,single,11,Wirausaha,Sarjana,1
0.24681779,30,pria,menikah,28,Wirausaha,<= SMA,0
0.241439983,37,wanita,menikah,14,Wirausaha,Pascasarjana,1
0.240838535,45,wanita,menikah,21,Wirausaha,<= SMA,1
0.240066477,33,wanita,menikah,18,Karyawan Swasta,Sarjana,1
0.20965252,38,pria,menikah,7,PNS,Lainnya,1
0.236491249,36,wanita,single,13,PNS,<= SMA,1
0.231319251,38,wanita,single,5,Lainnya,Sarjana,1
0.189365527,23,wanita,lainnya,22,Wirausaha,Lainnya,1
0.247501903,30,pria,menikah,19,Wirausaha,<= SMA,0
0.25806257,37,wanita,menikah,13,Karyawan Swasta,Sarjana,1
0.242757732,31,pria,single,16,Lainnya,Sarjana,1
0.248217589,37,pria,menikah,18,Lainnya,Sarjana,1
0.265780163,50,pria,single,17,Lainnya,<= SMA,1
0.276908856,26,wanita,menikah,25,Lainnya,<= SMA,0
0.254024055,30,pria,menikah,14,Lainnya,Sarjana,1
0.230099867,44,pria,menikah,14,PNS,<= SMA,1
0.22181756,30,pria,single,6,PNS,Sarjana,1
0.240985873,31,pria,single,14,PNS,<= SMA,1
0.261085869,47,pria,menikah,36,Lainnya,Sarjana,0
0.250473897,30,wanita,single,14,PNS,<= SMA,1
0.204230006,30,pria,menikah,11,Lainnya,Pascasarjana,1
0.222800303,31,pria,menikah,22,Lainnya,Sarjana,1
0.192851206,31,pria,menikah,20,Wirausaha,Pascasarjana,1
0.190996277,30,wanita,menikah,16,PNS,Lainnya,1
0.191238507,41,pria,single,19,Karyawan Swasta,Sarjana,1
0.237796738,33,wanita,single,20,PNS,<= SMA,1
0.232286198,40,pria,single,13,PNS,<= SMA,1
0.221965151,24,pria,menikah,13,PNS,Sarjana,1
0.2394513,31,pria,lainnya,16,Karyawan Swasta,Sarjana,1
0.192912071,38,pria,menikah,17,Wirausaha,Sarjana,1
0.219321389,32,pria,menikah,18,PNS,<= SMA,1
0.213259511,32,wanita,menikah,25,Karyawan Swasta,Pascasarjana,0
0.18410493,30,pria,single,21,Karyawan Swasta,Sarjana,1
0.234952156,31,wanita,lainnya,23,Lainnya,<= SMA,0
0.177236156,34,wanita,menikah,19,Karyawan Swasta,Sarjana,1
0.206942924,51,pria,menikah,20,Karyawan Swasta,<= SMA,1
0.240837805,28,pria,menikah,27,Wirausaha,Sarjana,1
0.224459114,42,pria,single,24,Lainnya,Sarjana,1
0.182599537,31,pria,menikah,19,PNS,Sarjana,1
0.165607529,31,pria,single,11,PNS,<= SMA,1
0.239463244,39,pria,menikah,22,Karyawan Swasta,Pascasarjana,1
0.225409852,38,wanita,menikah,22,Lainnya,Sarjana,1
0.212053831,35,wanita,single,18,PNS,Sarjana,1
0.26887739,33,pria,single,19,Karyawan Swasta,<= SMA,1
0.213764147,35,pria,single,20,Wirausaha,<= SMA,1
0.256094712,28,wanita,single,12,PNS,Sarjana,1
0.202035652,33,wanita,lainnya,28,PNS,Pascasarjana,0
0.258669507,35,pria,menikah,13,Lainnya,Sarjana,1
0.217956309,46,pria,menikah,21,Lainnya,Sarjana,1
0.254168019,34,pria,menikah,14,Karyawan Swasta,Lainnya,1
0.25226169,30,pria,menikah,21,Wirausaha,<= SMA,0
0.165250882,30,pria,single,13,PNS,Pascasarjana,1
0.262634164,29,pria,menikah,26,Karyawan Swasta,<= SMA,0
0.2438797,48,wanita,lainnya,17,Lainnya,Sarjana,1
0.255985241,28,wanita,menikah,17,Wirausaha,<= SMA,0
0.20500303,37,wanita,single,18,Wirausaha,<= SMA,1
0.193688424,36,wanita,lainnya,32,Karyawan Swasta,<= SMA,1
0.24278659,42,wanita,menikah,15,Lainnya,Sarjana,1
0.258614915,32,pria,menikah,14,Karyawan Swasta,Lainnya,0
0.243565262,46,pria,menikah,21,PNS,<= SMA,0
0.239478345,34,pria,single,26,PNS,Sarjana,1
0.241272295,41,pria,lainnya,17,Karyawan Swasta,<= SMA,1
0.201483329,37,wanita,menikah,12,Karyawan Swasta,<= SMA,1
0.251577613,34,pria,menikah,35,Karyawan Swasta,Sarjana,0
0.165076959,48,wanita,menikah,26,PNS,Pascasarjana,1
0.218115125,29,pria,menikah,27,Lainnya,<= SMA,0
0.222955912,36,pria,menikah,14,Karyawan Swasta,Pascasarjana,1
0.211991941,35,wanita,menikah,11,Karyawan Swasta,Lainnya,1
0.204543926,35,pria,menikah,19,Karyawan Swasta,Sarjana,1
0.254572411,37,pria,menikah,15,Karyawan Swasta,Sarjana,1
0.224740076,26,wanita,menikah,22,Wirausaha,Pascasarjana,1
0.163379148,32,pria,single,4,PNS,<= SMA,1
0.257004081,39,wanita,single,10,Wirausaha,<= SMA,1
0.245140244,37,wanita,menikah,18,PNS,<= SMA,1
0.247051663,26,wanita,lainnya,17,Wirausaha,Sarjana,1
0.240379637,31,pria,menikah,17,Karyawan Swasta,Pascasarjana,1
0.220718343,43,pria,lainnya,16,PNS,<= SMA,1
0.202268966,31,wanita,single,26,Lainnya,Lainnya,1
0.25780512,28,pria,single,21,Lainnya,Sarjana,1
0.185093481,36,pria,menikah,24,Karyawan Swasta,Sarjana,1
0.257952152,31,wanita,menikah,13,PNS,Pascasarjana,0
0.206180414,34,pria,menikah,14,Wirausaha,Sarjana,0
0.181731685,34,pria,menikah,23,Karyawan Swasta,Lainnya,1
0.264165103,51,wanita,menikah,16,Lainnya,<= SMA,0
0.244425363,32,wanita,single,34,Lainnya,<= SMA,0
0.236351023,52,wanita,menikah,14,PNS,<= SMA,0
0.219519181,31,pria,single,16,Lainnya,Sarjana,1
0.264411356,33,pria,menikah,29,PNS,Sarjana,0
0.177383933,39,wanita,menikah,18,Wirausaha,<= SMA,1
0.201683025,29,wanita,menikah,21,Lainnya,Pascasarjana,1
0.204659555,33,pria,menikah,19,Wirausaha,Sarjana,1
0.215126629,35,pria,menikah,19,PNS,Sarjana,1
0.230779716,29,pria,menikah,30,PNS,Pascasarjana,0
0.240962405,32,pria,single,18,Lainnya,Lainnya,1
0.270790025,33,pria,lainnya,10,Lainnya,Sarjana,1
0.254155653,31,pria,menikah,26,PNS,Sarjana,0
0.221903072,34,pria,menikah,21,Wirausaha,Sarjana,1
0.254372762,38,wanita,menikah,21,Karyawan Swasta,Sarjana,1
0.224108278,32,pria,single,21,Karyawan Swasta,Sarjana,1
0.25201587,32,wanita,lainnya,23,Karyawan Swasta,Sarjana,1
0.190920931,35,pria,menikah,18,PNS,Sarjana,1
0.253814819,34,wanita,menikah,8,Karyawan Swasta,<= SMA,0
0.278684119,39,pria,menikah,14,Wirausaha,Sarjana,1
0.20089199,38,wanita,menikah,15,Lainnya,Sarjana,1
0.194894322,44,pria,menikah,33,Lainnya,Lainnya,1
0.217139586,30,pria,menikah,18,Lainnya,<= SMA,0
0.198748773,30,pria,menikah,27,Lainnya,Sarjana,1
0.219062633,31,wanita,menikah,18,Wirausaha,<= SMA,0
0.280640863,34,pria,menikah,28,PNS,Sarjana,0
0.19041194,28,pria,single,15,Wirausaha,Sarjana,1
0.25882298,27,wanita,single,21,Wirausaha,Sarjana,1
0.266831277,32,pria,menikah,20,Wirausaha,Sarjana,1
0.288384905,35,pria,menikah,18,Karyawan Swasta,<= SMA,1
0.212334398,30,pria,menikah,17,Karyawan Swasta,<= SMA,0
0.201958201,38,wanita,lainnya,27,Wirausaha,Lainnya,1
0.208791557,20,wanita,menikah,17,Wirausaha,Lainnya,1
0.218775374,37,pria,menikah,19,Karyawan Swasta,Pascasarjana,1
0.222666455,43,pria,single,15,Karyawan Swasta,Lainnya,1
0.250058128,33,pria,single,17,Lainnya,Sarjana,1
0.243728642,28,pria,single,17,Karyawan Swasta,Sarjana,1
0.197181458,30,wanita,single,25,PNS,Lainnya,1
0.241751687,33,wanita,lainnya,18,Wirausaha,<= SMA,0
0.231657517,33,wanita,menikah,22,PNS,Pascasarjana,1
0.207314859,38,pria,single,14,PNS,Sarjana,1
0.230525714,39,pria,single,13,Wirausaha,<= SMA,1
0.253341403,27,pria,menikah,19,Lainnya,Pascasarjana,1
0.175581128,40,pria,single,16,Karyawan Swasta,Sarjana,1
0.270189215,33,pria,menikah,22,Lainnya,<= SMA,0
0.260491943,39,pria,menikah,16,Wirausaha,Sarjana,1
0.262955922,35,pria,lainnya,21,Karyawan Swasta,Sarjana,1
0.243695022,30,wanita,menikah,26,Lainnya,<= SMA,0
0.215134658,32,pria,lainnya,34,Wirausaha,<= SMA,0
0.254008007,41,wanita,menikah,20,PNS,<= SMA,1
0.201013355,23,wanita,single,26,Wirausaha,Pascasarjana,1
0.274076972,39,wanita,menikah,23,Wirausaha,Pascasarjana,1
0.182961242,27,pria,menikah,21,Karyawan Swasta,Sarjana,1
0.261645153,28,pria,single,13,Lainnya,Sarjana,1
0.228749157,35,pria,menikah,9,Lainnya,Pascasarjana,1
0.24970839,31,wanita,single,23,Karyawan Swasta,Sarjana,1
0.218542354,36,wanita,menikah,20,Wirausaha,Sarjana,1
0.263015548,29,pria,menikah,20,Wirausaha,<= SMA,0
0.280821492,32,pria,lainnya,16,PNS,Lainnya,1
0.3,34,pria,menikah,17,Karyawan Swasta,Sarjana,1
0.215177195,36,pria,menikah,18,Karyawan Swasta,Lainnya,1
0.267131589,30,pria,menikah,17,Wirausaha,Sarjana,1
0.192924447,36,wanita,menikah,18,Lainnya,<= SMA,1
0.248172249,40,wanita,menikah,14,Karyawan Swasta,<= SMA,1
0.260367618,32,pria,menikah,20,Wirausaha,Sarjana,1
0.242614364,35,pria,lainnya,22,PNS,Sarjana,1
0.192543097,25,pria,single,31,PNS,Sarjana,1
0.242132418,34,pria,menikah,14,Lainnya,Lainnya,1
0.242059959,44,pria,lainnya,25,PNS,Sarjana,1
0.247764783,32,pria,menikah,11,Karyawan Swasta,Sarjana,0
0.232604159,29,wanita,menikah,37,Karyawan Swasta,<= SMA,0
